prescriber_id,territory_id,specialty,monthly_rx_volume,prescriber_tier,our_brand_rx_share
DOC01085,40,Cardiologist,57.84822154152103,A,22.14
DOC01086,63,Cardiologist,7.95939345506913,C,36.95
DOC01087,61,Cardiologist,12.246867731534739,C,19.49
DOC01088,36,Diabetologist,15.212248720592836,B,27.89
DOC01089,24,Diabetologist,58.053231655388046,A,27.43
DOC01090,24,Diabetologist,86.93744697282457,A,16.14
DOC01091,4,Cardiologist,17.04745111212802,B,33.52
DOC01092,67,Cardiologist,12.444143032896605,C,29.97
DOC01093,34,Cardiologist,108.35767669659701,A,3.17
DOC01094,57,Diabetologist,1063.3935024771204,A,31.25
DOC01095,49,Diabetologist,44.76066572139392,A,36.59
DOC01096,53,GP,363.8593462141769,A,28.01
DOC01097,23,Diabetologist,43.27134462406204,B,30.39
DOC01098,69,GP,55.38628487221891,A,18.92
DOC01099,53,Cardiologist,17.8251810125295,B,33.59
DOC01100,62,Diabetologist,20.81773643400078,B,36.59
DOC01101,41,Cardiologist,5.325053917235656,C,30.82
DOC01102,57,Cardiologist,78.02101140824915,A,18.38
DOC01103,60,Cardiologist,143.8788875439852,A,5.14
DOC01104,54,Cardiologist,38.48026546936993,B,22.3
DOC01105,70,Diabetologist,15.067914812702465,B,28.71
DOC01106,57,Cardiologist,5.733515595956673,C,25.77
DOC01107,10,GP,10.815793627158943,C,35.95
DOC01108,40,Diabetologist,10.3301855944834,C,27.21
DOC01109,7,Cardiologist,37.28632461770649,B,37.2
DOC01110,38,Diabetologist,163.01332354261655,A,37.47
DOC01111,61,GP,1.6628703236349462,C,31.26
DOC01112,3,Cardiologist,0.034099895996009266,C,18.2
DOC01113,51,GP,35.74146510754992,B,30.55
DOC01114,47,Cardiologist,11.78268857503264,C,29.21
DOC01115,68,GP,103.04981884069639,A,33.63
DOC01116,76,Cardiologist,14.125360950421783,C,27.43
DOC01117,38,Diabetologist,12.079725493311821,C,36.16
DOC01118,36,Cardiologist,11.035545728673778,C,34.22
DOC01119,41,Diabetologist,5.354489066936252,C,30.1
DOC01120,69,Cardiologist,33.694042247314314,B,21.79
DOC01121,13,Cardiologist,6.331692988137005,C,28.73
DOC01122,58,GP,20.231395301398546,B,38.3
DOC01123,50,GP,22.874823096045827,B,18.78
DOC01124,30,GP,0.6925511893052683,C,35.89
DOC01125,62,Cardiologist,0.5666033245430802,C,28.68
DOC01126,25,Cardiologist,27.737108357626884,B,22.51
DOC01127,27,Cardiologist,48.72775161638041,A,30.58
DOC01128,51,Diabetologist,158.55130510210435,A,30.05
DOC01129,78,Diabetologist,6.800507293055347,C,25.91
DOC01130,57,Cardiologist,3.6997303323979214,C,29.77
DOC01131,47,GP,1.7991094394365525,C,21.89
DOC01132,39,GP,21.03685737014782,B,30.13
DOC01133,16,GP,38.44464078993206,B,34.84
DOC01134,22,Cardiologist,84.41441833290129,A,33.96
DOC01135,54,GP,46.605916728552586,A,15.92
DOC01136,21,Cardiologist,8.099636667442844,C,34.07
DOC01137,72,Diabetologist,22.935543307176243,B,10.68
DOC01138,16,GP,123.43129477979305,A,17.06
DOC01139,59,Diabetologist,14.096579316058877,C,35.67
DOC01140,31,GP,25.885642513580297,B,37.84
DOC01141,42,Cardiologist,188.98727606229522,A,34.37
DOC01142,74,Cardiologist,55.629510604509136,A,4.56
DOC01143,32,Cardiologist,58.264711654565126,A,25.22
DOC01144,59,Cardiologist,10.178652599633242,C,25.6
DOC01145,34,GP,19.547370089030757,B,36.2
DOC01146,9,Diabetologist,2.9057733311470546,C,30.42
DOC01147,11,Cardiologist,36.467092143378046,B,21.77
DOC01148,10,GP,3.7179059715164664,C,35.63
DOC01149,17,Diabetologist,82.65809603786226,A,8.09
DOC01150,68,Cardiologist,75.35871067891713,A,35.4
DOC01151,48,Diabetologist,28.948235211579142,B,21.64
DOC01152,52,Cardiologist,5.203517923761702,C,21.01
DOC01153,25,Diabetologist,0.8674679948105002,C,37.19
DOC01154,21,Diabetologist,70.06973925203826,A,4.94
DOC01155,65,Cardiologist,35.73677330549074,B,18.73
DOC01156,63,GP,51.239585095787675,A,4.6
DOC01157,51,Diabetologist,12.829710905697333,C,26.5
DOC01158,36,Cardiologist,26.79882666467648,B,22.19
DOC01159,66,Diabetologist,58.14647630647942,A,4.2
DOC01160,15,Diabetologist,22.99597389351502,B,26.33
DOC01161,39,GP,35.87779959793498,B,37.02
DOC01162,70,Diabetologist,68.16658246827005,A,3.82
DOC01163,1,Diabetologist,8.413694257509107,C,23.46
DOC01164,23,Cardiologist,2.299462829274179,C,31.85
DOC01165,39,Cardiologist,28.784461537440762,B,34.26
DOC01166,57,GP,2.1609993231354485,C,8.77
DOC01167,34,Diabetologist,62.407680553108655,A,25.7
DOC01168,41,Diabetologist,52.712129792864374,A,3.7
DOC01169,73,Diabetologist,103.71386666901815,A,6.71
DOC01170,13,GP,40.51516002003866,B,31.43
DOC01171,70,Diabetologist,2.3458201379030985,C,31.72
DOC01172,6,Cardiologist,10.218868993118901,C,28.75
DOC01173,52,GP,73.31981287555729,A,29.34
DOC01174,3,Cardiologist,6.285661654616614,C,33.14
DOC01175,63,Cardiologist,49.12879767835141,A,5.69
DOC01176,49,GP,65.71552071421252,A,35.12
DOC01177,76,Cardiologist,14.287629163362169,C,25.68
DOC01178,47,Diabetologist,13.846661173349496,C,38.12
DOC01179,55,GP,31.25865961232741,B,21.6
DOC01180,64,Cardiologist,93.17914911153031,A,3.12
DOC01181,65,Diabetologist,8.816627614236827,C,29.19
DOC01182,67,Diabetologist,157.2473483335239,A,17.76
DOC01183,15,Cardiologist,35.6213495975509,B,37.23
DOC01184,32,Diabetologist,402.6629349461995,A,16.07
DOC01185,68,GP,3.1790280808176474,C,36.78
DOC01186,18,Cardiologist,4.613884483137398,C,35.86
DOC01187,43,Diabetologist,79.34332066862402,A,39.17
DOC01188,35,Diabetologist,94.81716503623076,A,30.36
DOC01189,78,Cardiologist,21.718156173349445,B,26.91
DOC01190,58,Cardiologist,51.791465530087734,A,5.61
DOC01191,33,Cardiologist,96.18116581520293,A,34.25
DOC01192,14,Cardiologist,1.4803646597451703,C,25.57
DOC01193,34,GP,32.896421597870514,B,32.1
DOC01194,61,Cardiologist,89.68588793704255,A,36.83
DOC01195,4,GP,18.441827862985917,B,35.13
DOC01196,59,GP,12.752913838425739,C,26.4
DOC01197,29,Cardiologist,69.7912405823359,A,15.49
DOC01198,6,GP,14.612183234252774,B,34.09
DOC01199,49,Cardiologist,0.10603440863878877,C,22.07
DOC01200,40,Cardiologist,191.36766384987317,A,15.86
DOC01201,65,Diabetologist,34.841532103522525,B,17.27
DOC01202,69,Cardiologist,76.95192973042388,A,28.14
DOC01203,27,Diabetologist,78.88351758753305,A,37.78
DOC01204,80,GP,2.317047964631569,C,29.47
DOC01205,6,Diabetologist,6.444709011478,C,36.8
DOC01206,13,GP,13.227595389968094,C,19.42
DOC01207,64,Cardiologist,13.75730885290718,C,25.84
DOC01208,62,GP,43.1059757765841,B,29.54
DOC01209,19,GP,38.44287175101564,B,22.5
DOC01210,76,Cardiologist,25.54092556732417,B,32.52
DOC01211,80,GP,8.232094506654608,C,36.17
DOC01212,43,Cardiologist,17.39960512930614,B,24.46
DOC01213,74,Diabetologist,29.882171693334403,B,36.47
DOC01214,20,Cardiologist,23.412402580142967,B,16.31
DOC01215,68,Cardiologist,4.643061238836599,C,30.22
DOC01216,44,GP,41.83225027679054,B,32.37
DOC01217,23,Diabetologist,2.5608255288662507,C,25.73
DOC01218,2,Cardiologist,17.160672603005445,B,37.79
DOC01219,22,Diabetologist,51.08290199437595,A,24.86
DOC01220,57,Diabetologist,0.676502088032227,C,16.31
DOC01221,72,GP,32.486429915517114,B,36.44
DOC01222,7,Cardiologist,14.539480565307517,B,25.24
DOC01223,78,GP,0.29614014166150504,C,35.65
DOC01224,56,Cardiologist,7.293523799984736,C,32.07
DOC01225,67,Diabetologist,156.7935043029992,A,2.71
DOC01226,16,Cardiologist,27.820301768087496,B,34.88
DOC01227,51,Cardiologist,611.8044955577981,A,21.28
DOC01228,80,Diabetologist,28.148332359576234,B,34.18
DOC01229,72,Diabetologist,29.914671708180318,B,18.61
DOC01230,12,Cardiologist,18.030641202578735,B,31.29
DOC01231,53,GP,13.16847146119262,C,27.85
DOC01232,75,Cardiologist,10.139950167710566,C,29.63
DOC01233,5,Diabetologist,15.054670405280124,B,30.62
DOC01234,27,GP,22.789763497673256,B,26.86
DOC01235,12,Diabetologist,7.364680862735851,C,32.77
DOC01236,17,Diabetologist,8.86194823761075,C,27.78
DOC01237,6,GP,11.138802023245308,C,30.89
DOC01238,5,Diabetologist,21.997546932526603,B,21.76
DOC01239,57,Diabetologist,42.28059342975197,B,14.67
DOC01240,28,Diabetologist,90.8502956735193,A,6.36
DOC01241,78,Diabetologist,11.942996231000214,C,34.68
DOC01242,69,Diabetologist,7.001145539310394,C,33.1
DOC01243,59,Diabetologist,17.20170040798439,B,35.19
DOC01244,33,Diabetologist,111.55444861793727,A,2.0
DOC01245,62,Diabetologist,0.3308684084733837,C,18.44
DOC01246,50,Diabetologist,45.87772682484312,A,32.61
DOC01247,19,Cardiologist,24.130092071960707,B,23.81
DOC01248,69,Cardiologist,6.028020670546086,C,30.9
DOC01249,66,Diabetologist,13.775302303991754,C,29.18
DOC01250,47,Cardiologist,8.865457329911951,C,36.27
DOC01251,39,GP,101.53371513999608,A,2.0
DOC01252,68,Cardiologist,24.505355453746258,B,13.46
DOC01253,33,Diabetologist,31.7864489222333,B,35.53
DOC01254,13,Diabetologist,35.01436599615113,B,25.84
DOC01255,54,Cardiologist,40.52231137127305,B,37.73
DOC01256,7,Diabetologist,25.621003265357057,B,31.48
DOC01257,79,GP,0.6029837246129821,C,34.33
DOC01258,14,GP,14.551055558639003,B,25.35
DOC01259,19,Diabetologist,7.007477721137834,C,25.67
DOC01260,54,GP,46.222647303685264,A,31.76
DOC01261,20,GP,1.9649167566589298,C,34.8
DOC01262,29,Cardiologist,31.85782416824705,B,21.92
DOC01263,24,GP,8.20320134582877,C,20.16
DOC01264,63,Cardiologist,169.38475208052802,A,4.53
DOC01265,74,Diabetologist,14.59805798090894,B,22.56
DOC01266,57,Cardiologist,14.010851246103528,C,34.19
DOC01267,8,Diabetologist,135.44787259178145,A,24.99
DOC01268,62,Diabetologist,19.72832304834371,B,33.93
DOC01269,29,Diabetologist,199.72879339480892,A,7.05
DOC01270,74,Diabetologist,0.8189098366910175,C,31.44
DOC01271,17,Diabetologist,12.967123653900604,C,32.49
DOC01272,66,Cardiologist,44.15670140157477,B,23.86
DOC01273,6,Diabetologist,109.25121608213897,A,31.46
DOC01274,58,GP,10.379382926802606,C,32.95
DOC01275,69,GP,143.1971033655018,A,25.4
DOC01276,28,Diabetologist,35.06245488353328,B,20.01
DOC01277,62,GP,71.28590945267261,A,5.94
DOC01278,41,Cardiologist,18.37972850671923,B,31.37
DOC01279,69,Cardiologist,8.274055264240232,C,36.43
DOC01280,41,Diabetologist,124.17478319254141,A,33.27
DOC01281,49,Diabetologist,146.37819195194032,A,35.12
DOC01282,49,Diabetologist,25.789085897806487,B,32.11
DOC01283,76,GP,0.21744274439878808,C,34.48
DOC01284,71,GP,3.952442464218775,C,25.74
DOC01285,3,Cardiologist,32.800646089998445,B,9.97
DOC01286,10,GP,0.8053566934551171,C,16.81
DOC01287,35,Cardiologist,18.360398686431047,B,33.75
DOC01288,80,GP,12.806103333095242,C,25.83
DOC01289,2,Cardiologist,51.84053193484712,A,6.26
DOC01290,24,Diabetologist,1.9243783690273242,C,25.4
DOC01291,74,GP,25.059567549347726,B,22.36
DOC01292,38,Cardiologist,33.43771593408682,B,34.22
DOC01293,22,GP,37.73483833834257,B,28.39
DOC01294,26,Diabetologist,18.90479772821805,B,27.71
DOC01295,43,Cardiologist,12.860015165456984,C,33.43
DOC01296,55,GP,46.58254144443808,A,34.0
DOC01297,39,GP,87.20133697122225,A,5.65
DOC01298,29,Diabetologist,48.33560704404465,A,16.75
DOC01299,20,Diabetologist,145.12171426896992,A,5.84
DOC01300,41,Cardiologist,52.36061621133234,A,5.52
DOC01301,54,GP,61.960596852879576,A,21.24
DOC01302,20,GP,6.3184693375905265,C,24.38
DOC01303,19,Diabetologist,19.878825363714082,B,33.04
DOC01304,66,Diabetologist,24.761276949474343,B,17.13
DOC01305,30,Cardiologist,10.37382040422974,C,36.45
DOC01306,53,GP,28.484776431846015,B,18.14
DOC01307,34,GP,12.135239076218918,C,10.62
DOC01308,22,Cardiologist,47.361588905266075,A,2.0
DOC01309,67,Cardiologist,23.591003861558903,B,24.53
DOC01310,6,Diabetologist,22.710746344451472,B,36.0
DOC01311,79,Diabetologist,293.93808099619696,A,20.36
DOC01312,27,Cardiologist,18.069601506678335,B,27.65
DOC01313,10,Cardiologist,16.178783355441496,B,35.68
DOC01314,73,GP,13.640608957910949,C,29.09
DOC01315,48,Cardiologist,111.7994820263848,A,26.13
DOC01316,70,Cardiologist,25.718119588615473,B,36.13
DOC01317,59,GP,35.72251828294253,B,32.6
DOC01318,59,Cardiologist,6.874300274593637,C,29.27
DOC01319,2,Diabetologist,29.631613540702052,B,34.69
DOC01320,29,Diabetologist,11.297079293619028,C,35.06
DOC01321,68,GP,54.84147899784369,A,5.71
DOC01322,65,Cardiologist,81.42044695692468,A,34.46
DOC01323,26,Diabetologist,51.92255427969277,A,2.52
DOC01324,10,Diabetologist,54.7662945842023,A,5.7
DOC01325,53,Diabetologist,27.05768800991151,B,16.55
DOC01326,79,Diabetologist,51.447412562303406,A,31.24
DOC01327,59,Cardiologist,20.09627525809432,B,22.47
DOC01328,22,Cardiologist,42.10016003405843,B,29.74
DOC01329,51,Cardiologist,10.510003108672205,C,34.37
DOC01330,48,Cardiologist,2.439597884458733,C,25.42
DOC01331,21,Diabetologist,19.464094462498927,B,35.74
DOC01332,22,GP,22.936136363472492,B,31.64
DOC01333,30,GP,10.379460372198569,C,11.91
DOC01334,25,Diabetologist,54.284576704261724,A,5.34
DOC01335,28,Diabetologist,2.57922485156854,C,21.46
DOC01336,65,GP,8.762565783239484,C,22.54
DOC01337,45,GP,58.437480406595824,A,36.3
DOC01338,68,Diabetologist,21.11441241875436,B,23.28
DOC01339,7,Diabetologist,50.267563261097,A,36.03
DOC01340,49,Cardiologist,32.23098586109614,B,17.66
DOC01341,9,Cardiologist,172.74395736728076,A,31.4
DOC01342,36,GP,35.4724997912458,B,34.83
DOC01343,1,Diabetologist,0.500603040482317,C,31.55
DOC01344,10,GP,15.61241322575797,B,32.97
DOC01345,36,Cardiologist,5.280994052535126,C,28.21
DOC01346,73,Cardiologist,136.74140755161002,A,5.36
DOC01347,46,GP,3.7287972786665957,C,32.03
DOC01348,32,Cardiologist,17.76425496999192,B,31.59
DOC01349,32,Diabetologist,8.919314724469851,C,34.81
DOC01350,6,GP,86.85585724004963,A,38.0
DOC01351,48,Diabetologist,13.088000928773136,C,33.97
DOC01352,38,Diabetologist,397.800394698127,A,4.59
DOC01353,17,Cardiologist,1.3213873693729505,C,25.82
DOC01354,74,Diabetologist,4.682429652620268,C,21.06
DOC01355,27,GP,8.850887428993293,C,21.06
DOC01356,54,Diabetologist,74.28525374117649,A,25.61
DOC01357,50,Diabetologist,101.91182136412866,A,31.33
DOC01358,35,Diabetologist,2.501868879636171,C,29.33
DOC01359,25,Diabetologist,1.1060270090134994,C,29.62
DOC01360,28,Diabetologist,57.60448916830367,A,7.56
DOC01361,15,Cardiologist,4.8863779371016935,C,32.14
DOC01362,4,GP,4.872124231758579,C,33.92
DOC01363,73,Cardiologist,0.7568651483116584,C,31.99
DOC01364,27,GP,1.7176203567204285,C,17.91
DOC01365,26,GP,10.741459128306442,C,24.03
DOC01366,19,GP,2.265774776625107,C,31.82
DOC01367,17,GP,16.581367143867887,B,24.47
DOC01368,43,GP,81.50961077417405,A,35.8
DOC01369,41,Diabetologist,14.072818060753267,C,20.1
DOC01370,42,Cardiologist,54.30812575137425,A,2.93
DOC01371,50,Cardiologist,3.3418460373866754,C,15.21
DOC01372,40,Diabetologist,43.188423138051604,B,30.5
DOC01373,39,GP,13.537551209083487,C,31.61
DOC01374,23,Cardiologist,58.68783555604522,A,28.46
DOC01375,52,Diabetologist,5.003631073143189,C,28.87
DOC01376,47,Diabetologist,113.94452957927075,A,5.01
DOC01377,63,Cardiologist,9.70351487833041,C,25.26
DOC01378,69,Cardiologist,15.627927286022913,B,31.76
DOC01379,43,GP,171.7695682385183,A,19.11
DOC01380,48,GP,33.37100238178892,B,33.36
DOC01381,34,Cardiologist,16.390648076236314,B,34.33
DOC01382,40,GP,170.7255979515818,A,25.97
DOC01383,75,Diabetologist,14.22886542714068,C,35.25
DOC01384,61,GP,3.3783971132355983,C,31.33
DOC01385,50,GP,582.0958078118222,A,18.43
DOC01386,67,Diabetologist,10.951277416417039,C,34.04
DOC01387,62,GP,88.73624653350576,A,37.03
DOC01388,58,Diabetologist,6.218043282925989,C,29.2
DOC01389,33,GP,54.97912049518414,A,2.27
DOC01390,75,Cardiologist,28.115326287937226,B,23.94
DOC01391,16,GP,274.14383496344885,A,26.28
DOC01392,48,Cardiologist,30.77033272306742,B,22.24
DOC01393,10,Cardiologist,0.8480204438390704,C,28.31
DOC01394,38,Cardiologist,36.162340685954916,B,33.48
DOC01395,19,Cardiologist,5.37353571660435,C,24.81
DOC01396,36,Cardiologist,70.58377241921256,A,5.53
DOC01397,59,Diabetologist,91.0373038688473,A,28.41
DOC01398,63,Diabetologist,24.52299318462019,B,20.79
DOC01399,77,Diabetologist,66.4669039589482,A,19.16
DOC01400,46,Cardiologist,5.365082663549692,C,37.0
DOC01401,3,GP,25.333657009225806,B,35.4
DOC01402,74,Diabetologist,18.16689160643856,B,33.09
DOC01403,65,GP,37.02557361451848,B,23.81
DOC01404,8,GP,1.5281127792847737,C,37.09
DOC01405,51,Cardiologist,59.191971681616074,A,6.19
DOC01406,73,Cardiologist,2.7859561126977184,C,33.41
DOC01407,6,Cardiologist,42.78384835837943,B,31.71
DOC01408,39,Diabetologist,0.6229216543600424,C,13.61
DOC01409,60,Cardiologist,81.18982961549817,A,19.12
DOC01410,28,Diabetologist,6.60951970206709,C,36.35
DOC01411,54,Diabetologist,27.321374590030388,B,22.23
DOC01412,37,Diabetologist,10.632257828140546,C,18.11
DOC01413,9,Diabetologist,53.34012614714292,A,23.88
DOC01414,56,Cardiologist,13.79371698228724,C,18.49
DOC01415,59,Diabetologist,53.70341639186154,A,4.76
DOC01416,2,Cardiologist,11.824915468426212,C,15.01
DOC01417,61,Cardiologist,59.26702229280521,A,35.32
DOC01418,58,Diabetologist,1.041507166260991,C,33.11
DOC01419,60,Cardiologist,11.743727635709478,C,37.2
DOC01420,40,GP,25.877535404289766,B,35.35
DOC01421,36,Cardiologist,1.548748362583252,C,21.82
DOC01422,37,Cardiologist,7.102084325323443,C,19.5
DOC01423,79,Diabetologist,148.12355299211885,A,28.1
DOC01424,18,Diabetologist,250.79331334378233,A,34.0
DOC01425,63,Cardiologist,56.62811622387029,A,19.53
DOC01426,22,Diabetologist,10.17207342020523,C,25.67
DOC01427,11,GP,10.58359107737601,C,25.14
DOC01428,58,GP,41.33396414260522,B,21.91
DOC01429,57,Diabetologist,4.258491594227309,C,25.55
DOC01430,77,Cardiologist,168.44959562041325,A,5.97
DOC01431,4,GP,8.859036873580873,C,16.85
DOC01432,7,GP,1300.0728857167062,A,35.31
DOC01433,61,Cardiologist,25.635791146414768,B,34.87
DOC01434,54,Diabetologist,63.553653621548854,A,33.07
DOC01435,68,GP,0.07290933656376453,C,33.09
DOC01436,79,Cardiologist,107.91954455751629,A,14.42
DOC01437,1,Cardiologist,11.060455955426374,C,34.2
DOC01438,55,GP,44.408600639850434,A,33.48
DOC01439,3,Diabetologist,72.84816791714104,A,23.57
DOC01440,78,GP,6.159001837554934,C,39.35
DOC01441,38,Cardiologist,21.503140908079764,B,33.03
DOC01442,1,GP,25.478571304624143,B,32.62
DOC01443,38,Diabetologist,13.282370058971814,C,38.44
DOC01444,29,Cardiologist,24.495940820596786,B,26.64
DOC01445,5,Diabetologist,13.58181375232601,C,30.03
DOC01446,74,GP,16.08494780528329,B,33.51
DOC01447,21,GP,44.6113068682068,A,9.14
DOC01448,71,Diabetologist,39.62107052571633,B,20.11
DOC01449,67,GP,9.210155011795319,C,29.09
DOC01450,47,Diabetologist,113.66556770660567,A,5.52
DOC01451,35,GP,93.88157727500408,A,33.33
DOC01452,68,Diabetologist,26.76442765504976,B,25.28
DOC01453,69,Diabetologist,20.837856657817365,B,15.66
DOC01454,1,Cardiologist,17.076713705870805,B,36.0
DOC01455,68,Cardiologist,50.606330269102926,A,23.94
DOC01456,12,Diabetologist,44.953288572375904,A,5.96
DOC01457,60,GP,7.550848262941923,C,28.37
DOC01458,27,GP,44.92268831523036,A,31.11
DOC01459,56,GP,10.183427083202856,C,27.69
DOC01460,23,Diabetologist,0.6263770246892175,C,31.94
DOC01461,25,Diabetologist,49.2490466271176,A,35.48
DOC01462,21,Diabetologist,41.201639799147884,B,34.51
DOC01463,61,Diabetologist,19.283771747592283,B,32.17
DOC01464,63,Cardiologist,28.226573133140054,B,31.33
DOC01465,52,Diabetologist,166.5043169049767,A,4.15
DOC01466,25,GP,35.182320378189694,B,36.54
DOC01467,55,Cardiologist,42.98007177977963,B,23.54
DOC01468,46,GP,2.225914019237285,C,26.51
DOC01469,32,Diabetologist,6.2372992559039275,C,34.61
DOC01470,55,Cardiologist,12.675905806369482,C,36.35
DOC01471,5,Diabetologist,29.4848193850753,B,32.8
DOC01472,36,Cardiologist,64.80347987809185,A,22.35
DOC01473,49,GP,13.787557067184085,C,20.74
DOC01474,58,Diabetologist,15.821904790873841,B,29.16
DOC01475,39,Diabetologist,10.366782834199274,C,19.18
DOC01476,80,Cardiologist,10.290646479579934,C,35.36
DOC01477,61,Cardiologist,169.41636935301534,A,5.48
DOC01478,9,Diabetologist,39.985746277032334,B,31.18
DOC01479,6,Cardiologist,5.812159971787345,C,29.09
DOC01480,35,Diabetologist,53.26673400430237,A,34.38
DOC01481,39,Cardiologist,53.22492304453221,A,6.5
DOC01482,22,GP,44.1966321942959,B,21.92
DOC01483,41,Cardiologist,4.941641364877958,C,35.73
DOC01484,5,GP,19.094219306217152,B,21.56
DOC01485,42,Cardiologist,3.8349004817671783,C,37.09
DOC01486,76,Cardiologist,76.01502506362627,A,33.53
DOC01487,80,Diabetologist,42.60427740973061,B,36.25
DOC01488,67,Cardiologist,26.603075750595483,B,18.98
DOC01489,30,Cardiologist,15.03101546374701,B,27.26
DOC01490,57,GP,7.0239262300142435,C,31.55
DOC01491,73,Cardiologist,3.82294003704986,C,34.33
DOC01492,29,Diabetologist,219.15923508698305,A,27.02
DOC01493,37,GP,7.705968743420466,C,25.37
DOC01494,13,Diabetologist,2.079392148020065,C,28.83
DOC01495,32,Diabetologist,196.5797785735687,A,30.2
DOC01496,46,Diabetologist,30.394416871804843,B,35.2
DOC01497,23,Diabetologist,70.05525978308316,A,3.33
DOC01498,45,GP,1.5029309810496994,C,35.39
DOC01499,17,Cardiologist,32.17599880326478,B,25.71
DOC01500,66,Diabetologist,18.44543732537165,B,34.64
DOC01501,6,GP,63.6813271148355,A,5.6
DOC01502,18,Diabetologist,1.3146797548341693,C,30.72
DOC01503,22,Cardiologist,18.674674816493052,B,34.84
DOC01504,33,GP,70.73433562054473,A,27.9
DOC01505,30,GP,27.95836795741029,B,32.6
DOC01506,32,Cardiologist,30.499333090496105,B,33.8
DOC01507,42,GP,3.4658794019245764,C,23.62
DOC01508,78,Cardiologist,4.845203145259758,C,22.92
DOC01509,10,GP,45.74678460852055,A,26.61
DOC01510,36,GP,45.454216330957344,A,38.31
DOC01511,34,Cardiologist,263.0569461932929,A,24.47
DOC01512,73,Cardiologist,51.41847754128301,A,29.7
DOC01513,28,GP,25.429653593107847,B,32.98
DOC01514,11,GP,91.37574947400256,A,32.15
DOC01515,78,Cardiologist,3.7465753373318256,C,24.74
DOC01516,39,Cardiologist,22.000199990490433,B,34.07
DOC01517,47,GP,11.941806674195576,C,32.33
DOC01518,19,GP,3.752940946269945,C,15.77
DOC01519,15,GP,61.70529005833751,A,33.55
DOC01520,28,Cardiologist,26.911845323502746,B,33.79
DOC01521,24,GP,31.156514260594847,B,29.32
DOC01522,72,Diabetologist,19.313880013501674,B,31.27
DOC01523,9,Cardiologist,22.82662380944196,B,26.54
DOC01524,47,GP,4.196250785967526,C,31.75
DOC01525,33,Cardiologist,45.13796874099341,A,5.64
DOC01526,62,Diabetologist,20.78081353045933,B,34.26
DOC01527,19,Cardiologist,76.06210449903973,A,35.57
DOC01528,67,GP,7.555602731972066,C,25.87
DOC01529,74,Diabetologist,7.949588125077134,C,24.6
DOC01530,40,Diabetologist,41.329869681619044,B,35.63
DOC01531,47,GP,86.56477320778468,A,7.35
DOC01532,65,GP,23.739857595952696,B,34.62
DOC01533,29,GP,54.14211871960508,A,23.54
DOC01534,50,Cardiologist,1042.7680876942595,A,33.09
DOC01535,13,Cardiologist,368.3431739481692,A,34.88
DOC01536,1,Cardiologist,57.55926665684539,A,19.18
DOC01537,34,GP,56.59533831350243,A,9.4
DOC01538,48,GP,9.948009609139618,C,27.64
DOC01539,77,Cardiologist,81.78709495592622,A,30.12
DOC01540,48,Diabetologist,18.90109694232638,B,25.62
DOC01541,49,Cardiologist,197.4282861986729,A,3.51
DOC01542,64,Diabetologist,2.871613095496506,C,18.71
DOC01543,61,GP,21.022465928592847,B,32.5
DOC01544,29,GP,31.06508418796905,B,23.46
DOC01545,39,Cardiologist,18.904700118591975,B,27.53
DOC01546,26,Cardiologist,8.200801176136618,C,28.45
DOC01547,17,GP,34.937016204457684,B,26.21
DOC01548,71,Cardiologist,60.012790220842845,A,35.83
DOC01549,13,GP,41.20760224893254,B,33.49
DOC01550,69,GP,9.313868058688701,C,14.26
DOC01551,26,Diabetologist,55.02798935355524,A,5.96
DOC01552,49,Cardiologist,10.403748431484905,C,34.75
DOC01553,67,GP,6.631175602314365,C,24.31
DOC01554,7,Cardiologist,47.86261777138223,A,35.23
DOC01555,58,Diabetologist,85.28378256054377,A,4.73
DOC01556,49,Diabetologist,24.478618748477476,B,33.14
DOC01557,53,Cardiologist,28.744900691961185,B,24.0
DOC01558,65,Cardiologist,12.772529356770512,C,33.37
DOC01559,62,GP,25.543263630929825,B,26.51
DOC01560,17,Diabetologist,4.831207772296731,C,23.95
DOC01561,43,Diabetologist,182.89607341763121,A,5.3
DOC01562,25,Diabetologist,71.1005032533157,A,4.65
DOC01563,3,Cardiologist,44.41386546479191,A,6.16
DOC01564,79,GP,29.37397622793567,B,25.91
DOC01565,29,Cardiologist,68.82236728437374,A,7.25
DOC01566,32,Cardiologist,25.55479412096149,B,34.69
DOC01567,26,Cardiologist,12.623388751243713,C,34.31
DOC01568,16,GP,5.999727230588681,C,35.02
DOC01569,25,Cardiologist,41.57354713120085,B,35.78
DOC01570,54,Diabetologist,141.98283804230906,A,17.08
DOC01571,28,Diabetologist,5.716949224406753,C,17.5
DOC01572,73,Diabetologist,6.839513464728575,C,21.13
DOC01573,56,GP,20.863117987687186,B,28.17
DOC01574,65,Cardiologist,73.01035073352749,A,3.49
DOC01575,80,GP,12.300732616154164,C,28.16
DOC01576,41,Cardiologist,10.256320358360727,C,35.29
DOC01577,51,Diabetologist,38.057273878390774,B,33.3
DOC01578,71,Cardiologist,29.13398032579668,B,34.42
DOC01579,78,Cardiologist,2.0919086885194726,C,27.26
DOC01580,29,Cardiologist,2.8739384499659293,C,24.75
DOC01581,19,GP,40.966480941220325,B,37.13
DOC01582,66,Cardiologist,23.191909717019875,B,18.79
DOC01583,41,Cardiologist,225.4019778746125,A,3.14
