prescriber_id,territory_id,specialty,monthly_rx_volume,prescriber_tier
DOC01098,69,GP,55.38628487221891,A
DOC01099,53,Cardiologist,17.8251810125295,B
DOC01100,62,Diabetologist,20.81773643400078,B
DOC01101,41,Cardiologist,5.325053917235656,C
DOC01102,57,Cardiologist,78.02101140824915,A
DOC01103,60,Cardiologist,143.8788875439852,A
DOC01104,54,Cardiologist,38.48026546936993,B
DOC01105,70,Diabetologist,15.067914812702465,B
DOC01106,57,Cardiologist,5.733515595956673,C
DOC01107,10,GP,10.815793627158943,C
DOC01108,40,Diabetologist,10.3301855944834,C
DOC01109,7,Cardiologist,37.28632461770649,B
DOC01110,38,Diabetologist,163.01332354261655,A
DOC01111,61,GP,1.6628703236349462,C
DOC01112,3,Cardiologist,0.034099895996009266,C
DOC01113,51,GP,35.74146510754992,B
DOC01114,47,Cardiologist,11.78268857503264,C
DOC01115,68,GP,103.04981884069639,A
DOC01116,76,Cardiologist,14.125360950421783,C
DOC01117,38,Diabetologist,12.079725493311821,C
DOC01118,36,Cardiologist,11.035545728673778,C
DOC01119,41,Diabetologist,5.354489066936252,C
DOC01120,69,Cardiologist,33.694042247314314,B
DOC01121,13,Cardiologist,6.331692988137005,C
DOC01122,58,GP,20.231395301398546,B
DOC01123,50,GP,22.874823096045827,B
DOC01124,30,GP,0.6925511893052683,C
DOC01125,62,Cardiologist,0.5666033245430802,C
DOC01126,25,Cardiologist,27.737108357626884,B
DOC01127,27,Cardiologist,48.72775161638041,A
DOC01128,51,Diabetologist,158.55130510210435,A
DOC01129,78,Diabetologist,6.800507293055347,C
DOC01130,57,Cardiologist,3.6997303323979214,C
DOC01131,47,GP,1.7991094394365525,C
DOC01132,39,GP,21.03685737014782,B
DOC01133,16,GP,38.44464078993206,B
DOC01134,22,Cardiologist,84.41441833290129,A
DOC01135,54,GP,46.605916728552586,A
DOC01136,21,Cardiologist,8.099636667442844,C
DOC01137,72,Diabetologist,22.935543307176243,B
DOC01138,16,GP,123.43129477979305,A
DOC01139,59,Diabetologist,14.096579316058877,C
DOC01140,31,GP,25.885642513580297,B
DOC01141,42,Cardiologist,188.98727606229522,A
DOC01142,74,Cardiologist,55.629510604509136,A
DOC01143,32,Cardiologist,58.264711654565126,A
DOC01144,59,Cardiologist,10.178652599633242,C
DOC01145,34,GP,19.547370089030757,B
DOC01146,9,Diabetologist,2.9057733311470546,C
DOC01147,11,Cardiologist,36.467092143378046,B
DOC01148,10,GP,3.7179059715164664,C
DOC01149,17,Diabetologist,82.65809603786226,A
DOC01150,68,Cardiologist,75.35871067891713,A
DOC01151,48,Diabetologist,28.948235211579142,B
DOC01152,52,Cardiologist,5.203517923761702,C
DOC01153,25,Diabetologist,0.8674679948105002,C
DOC01154,21,Diabetologist,70.06973925203826,A
DOC01155,65,Cardiologist,35.73677330549074,B
DOC01156,63,GP,51.239585095787675,A
DOC01157,51,Diabetologist,12.829710905697333,C
DOC01158,36,Cardiologist,26.79882666467648,B
DOC01159,66,Diabetologist,58.14647630647942,A
DOC01160,15,Diabetologist,22.99597389351502,B
DOC01161,39,GP,35.87779959793498,B
DOC01162,70,Diabetologist,68.16658246827005,A
DOC01163,1,Diabetologist,8.413694257509107,C
DOC01164,23,Cardiologist,2.299462829274179,C
DOC01165,39,Cardiologist,28.784461537440762,B
DOC01166,57,GP,2.1609993231354485,C
DOC01167,34,Diabetologist,62.407680553108655,A
DOC01168,41,Diabetologist,52.712129792864374,A
DOC01169,73,Diabetologist,103.71386666901815,A
DOC01170,13,GP,40.51516002003866,B
DOC01171,70,Diabetologist,2.3458201379030985,C
DOC01172,6,Cardiologist,10.218868993118901,C
DOC01173,52,GP,73.31981287555729,A
DOC01174,3,Cardiologist,6.285661654616614,C
DOC01175,63,Cardiologist,49.12879767835141,A
DOC01176,49,GP,65.71552071421252,A
DOC01177,76,Cardiologist,14.287629163362169,C
DOC01178,47,Diabetologist,13.846661173349496,C
DOC01179,55,GP,31.25865961232741,B
DOC01180,64,Cardiologist,93.17914911153031,A
DOC01181,65,Diabetologist,8.816627614236827,C
DOC01182,67,Diabetologist,157.2473483335239,A
DOC01183,15,Cardiologist,35.6213495975509,B
DOC01184,32,Diabetologist,402.6629349461995,A
DOC01185,68,GP,3.1790280808176474,C
DOC01186,18,Cardiologist,4.613884483137398,C
DOC01187,43,Diabetologist,79.34332066862402,A
DOC01188,35,Diabetologist,94.81716503623076,A
DOC01189,78,Cardiologist,21.718156173349445,B
DOC01190,58,Cardiologist,51.791465530087734,A
DOC01191,33,Cardiologist,96.18116581520293,A
DOC01192,14,Cardiologist,1.4803646597451703,C
DOC01193,34,GP,32.896421597870514,B
DOC01194,61,Cardiologist,89.68588793704255,A
DOC01195,4,GP,18.441827862985917,B
DOC01196,59,GP,12.752913838425739,C
DOC01197,29,Cardiologist,69.7912405823359,A
DOC01198,6,GP,14.612183234252774,B
DOC01199,49,Cardiologist,0.10603440863878877,C
DOC01200,40,Cardiologist,191.36766384987317,A
DOC01201,65,Diabetologist,34.841532103522525,B
DOC01202,69,Cardiologist,76.95192973042388,A
DOC01203,27,Diabetologist,78.88351758753305,A
DOC01204,80,GP,2.317047964631569,C
DOC01205,6,Diabetologist,6.444709011478,C
DOC01206,13,GP,13.227595389968094,C
DOC01207,64,Cardiologist,13.75730885290718,C
DOC01208,62,GP,43.1059757765841,B
DOC01209,19,GP,38.44287175101564,B
DOC01210,76,Cardiologist,25.54092556732417,B
DOC01211,80,GP,8.232094506654608,C
DOC01212,43,Cardiologist,17.39960512930614,B
DOC01213,74,Diabetologist,29.882171693334403,B
DOC01214,20,Cardiologist,23.412402580142967,B
DOC01215,68,Cardiologist,4.643061238836599,C
DOC01216,44,GP,41.83225027679054,B
DOC01217,23,Diabetologist,2.5608255288662507,C
DOC01218,2,Cardiologist,17.160672603005445,B
DOC01219,22,Diabetologist,51.08290199437595,A
DOC01220,57,Diabetologist,0.676502088032227,C
DOC01221,72,GP,32.486429915517114,B
DOC01222,7,Cardiologist,14.539480565307517,B
DOC01223,78,GP,0.29614014166150504,C
DOC01224,56,Cardiologist,7.293523799984736,C
DOC01225,67,Diabetologist,156.7935043029992,A
DOC01226,16,Cardiologist,27.820301768087496,B
DOC01227,51,Cardiologist,611.8044955577981,A
DOC01228,80,Diabetologist,28.148332359576234,B
DOC01229,72,Diabetologist,29.914671708180318,B
DOC01230,12,Cardiologist,18.030641202578735,B
DOC01231,53,GP,13.16847146119262,C
DOC01232,75,Cardiologist,10.139950167710566,C
DOC01233,5,Diabetologist,15.054670405280124,B
DOC01234,27,GP,22.789763497673256,B
DOC01235,12,Diabetologist,7.364680862735851,C
DOC01236,17,Diabetologist,8.86194823761075,C
DOC01237,6,GP,11.138802023245308,C
DOC01238,5,Diabetologist,21.997546932526603,B
DOC01239,57,Diabetologist,42.28059342975197,B
DOC01240,28,Diabetologist,90.8502956735193,A
DOC01241,78,Diabetologist,11.942996231000214,C
DOC01242,69,Diabetologist,7.001145539310394,C
DOC01243,59,Diabetologist,17.20170040798439,B
DOC01244,33,Diabetologist,111.55444861793727,A
DOC01245,62,Diabetologist,0.3308684084733837,C
DOC01246,50,Diabetologist,45.87772682484312,A
DOC01247,19,Cardiologist,24.130092071960707,B
DOC01248,69,Cardiologist,6.028020670546086,C
DOC01249,66,Diabetologist,13.775302303991754,C
DOC01250,47,Cardiologist,8.865457329911951,C
DOC01251,39,GP,101.53371513999608,A
DOC01252,68,Cardiologist,24.505355453746258,B
DOC01253,33,Diabetologist,31.7864489222333,B
DOC01254,13,Diabetologist,35.01436599615113,B
DOC01255,54,Cardiologist,40.52231137127305,B
DOC01256,7,Diabetologist,25.621003265357057,B
DOC01257,79,GP,0.6029837246129821,C
DOC01258,14,GP,14.551055558639003,B
DOC01259,19,Diabetologist,7.007477721137834,C
DOC01260,54,GP,46.222647303685264,A
DOC01261,20,GP,1.9649167566589298,C
DOC01262,29,Cardiologist,31.85782416824705,B
DOC01263,24,GP,8.20320134582877,C
DOC01264,63,Cardiologist,169.38475208052802,A
DOC01265,74,Diabetologist,14.59805798090894,B
DOC01266,57,Cardiologist,14.010851246103528,C
DOC01267,8,Diabetologist,135.44787259178145,A
DOC01268,62,Diabetologist,19.72832304834371,B
DOC01269,29,Diabetologist,199.72879339480892,A
DOC01270,74,Diabetologist,0.8189098366910175,C
DOC01271,17,Diabetologist,12.967123653900604,C
DOC01272,66,Cardiologist,44.15670140157477,B
DOC01273,6,Diabetologist,109.25121608213897,A
DOC01274,58,GP,10.379382926802606,C
DOC01275,69,GP,143.1971033655018,A
DOC01276,28,Diabetologist,35.06245488353328,B
DOC01277,62,GP,71.28590945267261,A
DOC01278,41,Cardiologist,18.37972850671923,B
DOC01279,69,Cardiologist,8.274055264240232,C
DOC01280,41,Diabetologist,124.17478319254141,A
DOC01281,49,Diabetologist,146.37819195194032,A
DOC01282,49,Diabetologist,25.789085897806487,B
DOC01283,76,GP,0.21744274439878808,C
DOC01284,71,GP,3.952442464218775,C
DOC01285,3,Cardiologist,32.800646089998445,B
DOC01286,10,GP,0.8053566934551171,C
DOC01287,35,Cardiologist,18.360398686431047,B
DOC01288,80,GP,12.806103333095242,C
DOC01289,2,Cardiologist,51.84053193484712,A
DOC01290,24,Diabetologist,1.9243783690273242,C
DOC01291,74,GP,25.059567549347726,B
DOC01292,38,Cardiologist,33.43771593408682,B
DOC01293,22,GP,37.73483833834257,B
DOC01294,26,Diabetologist,18.90479772821805,B
DOC01295,43,Cardiologist,12.860015165456984,C
DOC01296,55,GP,46.58254144443808,A
DOC01297,39,GP,87.20133697122225,A
DOC01298,29,Diabetologist,48.33560704404465,A
DOC01299,20,Diabetologist,145.12171426896992,A
DOC01300,41,Cardiologist,52.36061621133234,A
DOC01301,54,GP,61.960596852879576,A
DOC01302,20,GP,6.3184693375905265,C
DOC01303,19,Diabetologist,19.878825363714082,B
DOC01304,66,Diabetologist,24.761276949474343,B
DOC01305,30,Cardiologist,10.37382040422974,C
DOC01306,53,GP,28.484776431846015,B
DOC01307,34,GP,12.135239076218918,C
DOC01308,22,Cardiologist,47.361588905266075,A
DOC01309,67,Cardiologist,23.591003861558903,B
DOC01310,6,Diabetologist,22.710746344451472,B
DOC01311,79,Diabetologist,293.93808099619696,A
DOC01312,27,Cardiologist,18.069601506678335,B
DOC01313,10,Cardiologist,16.178783355441496,B
DOC01314,73,GP,13.640608957910949,C
DOC01315,48,Cardiologist,111.7994820263848,A
DOC01316,70,Cardiologist,25.718119588615473,B
DOC01317,59,GP,35.72251828294253,B
DOC01318,59,Cardiologist,6.874300274593637,C
DOC01319,2,Diabetologist,29.631613540702052,B
DOC01320,29,Diabetologist,11.297079293619028,C
DOC01321,68,GP,54.84147899784369,A
DOC01322,65,Cardiologist,81.42044695692468,A
DOC01323,26,Diabetologist,51.92255427969277,A
DOC01324,10,Diabetologist,54.7662945842023,A
DOC01325,53,Diabetologist,27.05768800991151,B
DOC01326,79,Diabetologist,51.447412562303406,A
DOC01327,59,Cardiologist,20.09627525809432,B
DOC01328,22,Cardiologist,42.10016003405843,B
DOC01329,51,Cardiologist,10.510003108672205,C
DOC01330,48,Cardiologist,2.439597884458733,C
DOC01331,21,Diabetologist,19.464094462498927,B
DOC01332,22,GP,22.936136363472492,B
DOC01333,30,GP,10.379460372198569,C
DOC01334,25,Diabetologist,54.284576704261724,A
DOC01335,28,Diabetologist,2.57922485156854,C
DOC01336,65,GP,8.762565783239484,C
DOC01337,45,GP,58.437480406595824,A
DOC01338,68,Diabetologist,21.11441241875436,B
DOC01339,7,Diabetologist,50.267563261097,A
DOC01340,49,Cardiologist,32.23098586109614,B
DOC01341,9,Cardiologist,172.74395736728076,A
DOC01342,36,GP,35.4724997912458,B
DOC01343,1,Diabetologist,0.500603040482317,C
DOC01344,10,GP,15.61241322575797,B
DOC01345,36,Cardiologist,5.280994052535126,C
DOC01346,73,Cardiologist,136.74140755161002,A
DOC01347,46,GP,3.7287972786665957,C
DOC01348,32,Cardiologist,17.76425496999192,B
DOC01349,32,Diabetologist,8.919314724469851,C
DOC01350,6,GP,86.85585724004963,A
DOC01351,48,Diabetologist,13.088000928773136,C
DOC01352,38,Diabetologist,397.800394698127,A
DOC01353,17,Cardiologist,1.3213873693729505,C
DOC01354,74,Diabetologist,4.682429652620268,C
DOC01355,27,GP,8.850887428993293,C
DOC01356,54,Diabetologist,74.28525374117649,A
DOC01357,50,Diabetologist,101.91182136412866,A
DOC01358,35,Diabetologist,2.501868879636171,C
DOC01359,25,Diabetologist,1.1060270090134994,C
DOC01360,28,Diabetologist,57.60448916830367,A
DOC01361,15,Cardiologist,4.8863779371016935,C
DOC01362,4,GP,4.872124231758579,C
DOC01363,73,Cardiologist,0.7568651483116584,C
DOC01364,27,GP,1.7176203567204285,C
DOC01365,26,GP,10.741459128306442,C
DOC01366,19,GP,2.265774776625107,C
DOC01367,17,GP,16.581367143867887,B
DOC01368,43,GP,81.50961077417405,A
DOC01369,41,Diabetologist,14.072818060753267,C
DOC01370,42,Cardiologist,54.30812575137425,A
DOC01371,50,Cardiologist,3.3418460373866754,C
DOC01372,40,Diabetologist,43.188423138051604,B
DOC01373,39,GP,13.537551209083487,C
DOC01374,23,Cardiologist,58.68783555604522,A
DOC01375,52,Diabetologist,5.003631073143189,C
DOC01376,47,Diabetologist,113.94452957927075,A
DOC01377,63,Cardiologist,9.70351487833041,C
DOC01378,69,Cardiologist,15.627927286022913,B
DOC01379,43,GP,171.7695682385183,A
DOC01380,48,GP,33.37100238178892,B
DOC01381,34,Cardiologist,16.390648076236314,B
DOC01382,40,GP,170.7255979515818,A
DOC01383,75,Diabetologist,14.22886542714068,C
DOC01384,61,GP,3.3783971132355983,C
DOC01385,50,GP,582.0958078118222,A
DOC01386,67,Diabetologist,10.951277416417039,C
DOC01387,62,GP,88.73624653350576,A
DOC01388,58,Diabetologist,6.218043282925989,C
DOC01389,33,GP,54.97912049518414,A
DOC01390,75,Cardiologist,28.115326287937226,B
DOC01391,16,GP,274.14383496344885,A
DOC01392,48,Cardiologist,30.77033272306742,B
DOC01393,10,Cardiologist,0.8480204438390704,C
DOC01394,38,Cardiologist,36.162340685954916,B
DOC01395,19,Cardiologist,5.37353571660435,C
DOC01396,36,Cardiologist,70.58377241921256,A
DOC01397,59,Diabetologist,91.0373038688473,A
DOC01398,63,Diabetologist,24.52299318462019,B
DOC01399,77,Diabetologist,66.4669039589482,A
DOC01400,46,Cardiologist,5.365082663549692,C
DOC01401,3,GP,25.333657009225806,B
DOC01402,74,Diabetologist,18.16689160643856,B
DOC01403,65,GP,37.02557361451848,B
DOC01404,8,GP,1.5281127792847737,C
DOC01405,51,Cardiologist,59.191971681616074,A
DOC01406,73,Cardiologist,2.7859561126977184,C
DOC01407,6,Cardiologist,42.78384835837943,B
DOC01408,39,Diabetologist,0.6229216543600424,C
DOC01409,60,Cardiologist,81.18982961549817,A
DOC01410,28,Diabetologist,6.60951970206709,C
DOC01411,54,Diabetologist,27.321374590030388,B
DOC01412,37,Diabetologist,10.632257828140546,C
DOC01413,9,Diabetologist,53.34012614714292,A
DOC01414,56,Cardiologist,13.79371698228724,C
DOC01415,59,Diabetologist,53.70341639186154,A
DOC01416,2,Cardiologist,11.824915468426212,C
DOC01417,61,Cardiologist,59.26702229280521,A
DOC01418,58,Diabetologist,1.041507166260991,C
DOC01419,60,Cardiologist,11.743727635709478,C
DOC01420,40,GP,25.877535404289766,B
DOC01421,36,Cardiologist,1.548748362583252,C
DOC01422,37,Cardiologist,7.102084325323443,C
DOC01423,79,Diabetologist,148.12355299211885,A
DOC01424,18,Diabetologist,250.79331334378233,A
DOC01425,63,Cardiologist,56.62811622387029,A
DOC01426,22,Diabetologist,10.17207342020523,C
DOC01427,11,GP,10.58359107737601,C
DOC01428,58,GP,41.33396414260522,B
DOC01429,57,Diabetologist,4.258491594227309,C
DOC01430,77,Cardiologist,168.44959562041325,A
DOC01431,4,GP,8.859036873580873,C
DOC01432,7,GP,1300.0728857167062,A
DOC01433,61,Cardiologist,25.635791146414768,B
DOC01434,54,Diabetologist,63.553653621548854,A
DOC01435,68,GP,0.07290933656376453,C
DOC01436,79,Cardiologist,107.91954455751629,A
DOC01437,1,Cardiologist,11.060455955426374,C
DOC01438,55,GP,44.408600639850434,A
DOC01439,3,Diabetologist,72.84816791714104,A
DOC01440,78,GP,6.159001837554934,C
DOC01441,38,Cardiologist,21.503140908079764,B
DOC01442,1,GP,25.478571304624143,B
DOC01443,38,Diabetologist,13.282370058971814,C
DOC01444,29,Cardiologist,24.495940820596786,B
DOC01445,5,Diabetologist,13.58181375232601,C
DOC01446,74,GP,16.08494780528329,B
DOC01447,21,GP,44.6113068682068,A
DOC01448,71,Diabetologist,39.62107052571633,B
DOC01449,67,GP,9.210155011795319,C
DOC01450,47,Diabetologist,113.66556770660567,A
DOC01451,35,GP,93.88157727500408,A
DOC01452,68,Diabetologist,26.76442765504976,B
DOC01453,69,Diabetologist,20.837856657817365,B
DOC01454,1,Cardiologist,17.076713705870805,B
DOC01455,68,Cardiologist,50.606330269102926,A
DOC01456,12,Diabetologist,44.953288572375904,A
DOC01457,60,GP,7.550848262941923,C
DOC01458,27,GP,44.92268831523036,A
DOC01459,56,GP,10.183427083202856,C
DOC01460,23,Diabetologist,0.6263770246892175,C
DOC01461,25,Diabetologist,49.2490466271176,A
DOC01462,21,Diabetologist,41.201639799147884,B
DOC01463,61,Diabetologist,19.283771747592283,B
DOC01464,63,Cardiologist,28.226573133140054,B
DOC01465,52,Diabetologist,166.5043169049767,A
DOC01466,25,GP,35.182320378189694,B
DOC01467,55,Cardiologist,42.98007177977963,B
DOC01468,46,GP,2.225914019237285,C
DOC01469,32,Diabetologist,6.2372992559039275,C
DOC01470,55,Cardiologist,12.675905806369482,C
DOC01471,5,Diabetologist,29.4848193850753,B
DOC01472,36,Cardiologist,64.80347987809185,A
DOC01473,49,GP,13.787557067184085,C
DOC01474,58,Diabetologist,15.821904790873841,B
DOC01475,39,Diabetologist,10.366782834199274,C
DOC01476,80,Cardiologist,10.290646479579934,C
DOC01477,61,Cardiologist,169.41636935301534,A
DOC01478,9,Diabetologist,39.985746277032334,B
DOC01479,6,Cardiologist,5.812159971787345,C
DOC01480,35,Diabetologist,53.26673400430237,A
DOC01481,39,Cardiologist,53.22492304453221,A
DOC01482,22,GP,44.1966321942959,B
DOC01483,41,Cardiologist,4.941641364877958,C
DOC01484,5,GP,19.094219306217152,B
DOC01485,42,Cardiologist,3.8349004817671783,C
DOC01486,76,Cardiologist,76.01502506362627,A
DOC01487,80,Diabetologist,42.60427740973061,B
DOC01488,67,Cardiologist,26.603075750595483,B
DOC01489,30,Cardiologist,15.03101546374701,B
DOC01490,57,GP,7.0239262300142435,C
DOC01491,73,Cardiologist,3.82294003704986,C
DOC01492,29,Diabetologist,219.15923508698305,A
DOC01493,37,GP,7.705968743420466,C
DOC01494,13,Diabetologist,2.079392148020065,C
DOC01495,32,Diabetologist,196.5797785735687,A
DOC01496,46,Diabetologist,30.394416871804843,B
DOC01497,23,Diabetologist,70.05525978308316,A
DOC01498,45,GP,1.5029309810496994,C
DOC01499,17,Cardiologist,32.17599880326478,B
DOC01500,66,Diabetologist,18.44543732537165,B
DOC01501,6,GP,63.6813271148355,A
DOC01502,18,Diabetologist,1.3146797548341693,C
DOC01503,22,Cardiologist,18.674674816493052,B
DOC01504,33,GP,70.73433562054473,A
DOC01505,30,GP,27.95836795741029,B
DOC01506,32,Cardiologist,30.499333090496105,B
DOC01507,42,GP,3.4658794019245764,C
DOC01508,78,Cardiologist,4.845203145259758,C
DOC01509,10,GP,45.74678460852055,A
DOC01510,36,GP,45.454216330957344,A
DOC01511,34,Cardiologist,263.0569461932929,A
DOC01512,73,Cardiologist,51.41847754128301,A
DOC01513,28,GP,25.429653593107847,B
DOC01514,11,GP,91.37574947400256,A
DOC01515,78,Cardiologist,3.7465753373318256,C
DOC01516,39,Cardiologist,22.000199990490433,B
DOC01517,47,GP,11.941806674195576,C
DOC01518,19,GP,3.752940946269945,C
DOC01519,15,GP,61.70529005833751,A
DOC01520,28,Cardiologist,26.911845323502746,B
DOC01521,24,GP,31.156514260594847,B
DOC01522,72,Diabetologist,19.313880013501674,B
DOC01523,9,Cardiologist,22.82662380944196,B
DOC01524,47,GP,4.196250785967526,C
DOC01525,33,Cardiologist,45.13796874099341,A
DOC01526,62,Diabetologist,20.78081353045933,B
DOC01527,19,Cardiologist,76.06210449903973,A
DOC01528,67,GP,7.555602731972066,C
DOC01529,74,Diabetologist,7.949588125077134,C
DOC01530,40,Diabetologist,41.329869681619044,B
DOC01531,47,GP,86.56477320778468,A
DOC01532,65,GP,23.739857595952696,B
DOC01533,29,GP,54.14211871960508,A
DOC01534,50,Cardiologist,1042.7680876942595,A
DOC01535,13,Cardiologist,368.3431739481692,A
DOC01536,1,Cardiologist,57.55926665684539,A
DOC01537,34,GP,56.59533831350243,A
DOC01538,48,GP,9.948009609139618,C
DOC01539,77,Cardiologist,81.78709495592622,A
DOC01540,48,Diabetologist,18.90109694232638,B
DOC01541,49,Cardiologist,197.4282861986729,A
DOC01542,64,Diabetologist,2.871613095496506,C
DOC01543,61,GP,21.022465928592847,B
DOC01544,29,GP,31.06508418796905,B
DOC01545,39,Cardiologist,18.904700118591975,B
DOC01546,26,Cardiologist,8.200801176136618,C
DOC01547,17,GP,34.937016204457684,B
DOC01548,71,Cardiologist,60.012790220842845,A
DOC01549,13,GP,41.20760224893254,B
DOC01550,69,GP,9.313868058688701,C
DOC01551,26,Diabetologist,55.02798935355524,A
DOC01552,49,Cardiologist,10.403748431484905,C
DOC01553,67,GP,6.631175602314365,C
DOC01554,7,Cardiologist,47.86261777138223,A
DOC01555,58,Diabetologist,85.28378256054377,A
DOC01556,49,Diabetologist,24.478618748477476,B
DOC01557,53,Cardiologist,28.744900691961185,B
DOC01558,65,Cardiologist,12.772529356770512,C
DOC01559,62,GP,25.543263630929825,B
DOC01560,17,Diabetologist,4.831207772296731,C
DOC01561,43,Diabetologist,182.89607341763121,A
DOC01562,25,Diabetologist,71.1005032533157,A
DOC01563,3,Cardiologist,44.41386546479191,A
DOC01564,79,GP,29.37397622793567,B
DOC01565,29,Cardiologist,68.82236728437374,A
DOC01566,32,Cardiologist,25.55479412096149,B
DOC01567,26,Cardiologist,12.623388751243713,C
DOC01568,16,GP,5.999727230588681,C
DOC01569,25,Cardiologist,41.57354713120085,B
DOC01570,54,Diabetologist,141.98283804230906,A
DOC01571,28,Diabetologist,5.716949224406753,C
DOC01572,73,Diabetologist,6.839513464728575,C
DOC01573,56,GP,20.863117987687186,B
DOC01574,65,Cardiologist,73.01035073352749,A
DOC01575,80,GP,12.300732616154164,C
DOC01576,41,Cardiologist,10.256320358360727,C
DOC01577,51,Diabetologist,38.057273878390774,B
DOC01578,71,Cardiologist,29.13398032579668,B
DOC01579,78,Cardiologist,2.0919086885194726,C
DOC01580,29,Cardiologist,2.8739384499659293,C
DOC01581,19,GP,40.966480941220325,B
DOC01582,66,Cardiologist,23.191909717019875,B
DOC01583,41,Cardiologist,225.4019778746125,A
DOC01584,45,Cardiologist,45.97791349996763,A
DOC01585,15,GP,0.3380616329260677,C
DOC01586,3,GP,24.436977095999413,B
DOC01587,11,GP,19.53034170713419,B
DOC01588,53,Cardiologist,3.8332548761391694,C
DOC01589,46,Diabetologist,135.26803012812132,A
DOC01590,30,Diabetologist,72.45012680378318,A
DOC01591,57,Diabetologist,9.106990594891041,C
DOC01592,18,Cardiologist,10.35837009159646,C
DOC01593,51,Diabetologist,1.090632571618011,C
DOC01594,48,Diabetologist,12.449290539143941,C
DOC01595,66,Diabetologist,34.024904405627886,B
DOC01596,8,Cardiologist,19.96871132872895,B
DOC01597,22,Diabetologist,219.21063418629112,A
DOC01598,6,Diabetologist,1.9424256822908603,C
DOC01599,76,Cardiologist,34.76524280490905,B
DOC01600,57,GP,91.81667634875785,A
DOC01601,36,Diabetologist,24.414776779920032,B
DOC01602,79,GP,0.09895286290224625,C
DOC01603,57,Diabetologist,9.714345914138223,C
DOC01604,49,Cardiologist,13.929179448212793,C
DOC01605,45,GP,208.66230037336635,A
DOC01606,66,GP,124.62941448594633,A
DOC01607,77,GP,169.95708832671457,A
DOC01608,45,GP,79.03973693370958,A
DOC01609,79,Diabetologist,15.539279689225062,B
DOC01610,20,Diabetologist,119.83686601483186,A
DOC01611,64,GP,279.36778938578874,A
DOC01612,67,Diabetologist,15.445789379234975,B
DOC01613,3,GP,10.58551128888614,C
DOC01614,54,GP,30.198860974814167,B
DOC01615,78,Cardiologist,7.151170724880873,C
DOC01616,64,GP,1.1117429894541786,C
DOC01617,40,Diabetologist,164.29169599623364,A
DOC01618,59,GP,137.9119470741153,A
DOC01619,55,Cardiologist,6.095832447256444,C
DOC01620,62,Diabetologist,19.077377005057894,B
DOC01621,4,Cardiologist,80.88485564638266,A
DOC01622,60,Cardiologist,43.41686610073958,B
DOC01623,75,GP,18.22174690573377,B
DOC01624,30,Cardiologist,57.52521244418891,A
DOC01625,2,Cardiologist,113.36386858437426,A
DOC01626,62,Diabetologist,138.35970046308813,A
DOC01627,49,Cardiologist,17.201835447829428,B
DOC01628,9,GP,6.560522859954765,C
DOC01629,31,GP,125.54110112117174,A
DOC01630,61,GP,3.2904018672536672,C
DOC01631,79,Cardiologist,53.163832943298026,A
DOC01632,48,Diabetologist,5.176227035762637,C
DOC01633,25,GP,17.8721712487514,B
DOC01634,36,Cardiologist,19.334190469350144,B
DOC01635,8,GP,5.931796198131289,C
DOC01636,73,GP,134.73187603557534,A
DOC01637,58,Diabetologist,0.08909746536172047,C
DOC01638,45,GP,111.17223046752316,A
DOC01639,62,Diabetologist,104.94366283995586,A
DOC01640,39,Cardiologist,13.549544191067952,C
DOC01641,58,GP,50.09809871384261,A
DOC01642,64,Cardiologist,10.20199045780441,C
DOC01643,44,Cardiologist,60.6417273905286,A
DOC01644,29,Cardiologist,31.588514661146448,B
DOC01645,59,GP,12.636881944500477,C
DOC01646,71,Diabetologist,18.578577029406308,B
DOC01647,9,GP,47.73865849249523,A
DOC01648,6,Cardiologist,120.00921465103343,A
DOC01649,29,Diabetologist,4.780674392176265,C
DOC01650,58,Cardiologist,32.6285765673842,B
DOC01651,17,Diabetologist,10.247271574952844,C
DOC01652,16,GP,71.39047887342838,A
DOC01653,3,Diabetologist,2.4572341442608225,C
DOC01654,21,GP,47.590802079963865,A
DOC01655,64,Cardiologist,6.620130809264846,C
DOC01656,36,Diabetologist,35.31451462402679,B
DOC01657,62,Cardiologist,82.57765057553156,A
DOC01658,42,Diabetologist,59.8302484089829,A
DOC01659,76,GP,59.36791091093503,A
DOC01660,42,Diabetologist,27.527702448433256,B
DOC01661,61,Diabetologist,109.1800891528639,A
DOC01662,13,GP,34.401638411942685,B
DOC01663,11,GP,129.72779835606156,A
DOC01664,54,GP,30.16115847319294,B
DOC01665,16,Diabetologist,26.49720384115355,B
DOC01666,8,Cardiologist,8.744133387074648,C
DOC01667,59,Diabetologist,29.99550572995244,B
DOC01668,57,Diabetologist,5.179797033675992,C
DOC01669,40,Cardiologist,97.24574438243255,A
DOC01670,59,GP,45.58055363767877,A
DOC01671,2,Diabetologist,439.6067804371323,A
DOC01672,76,Cardiologist,3.273029655119686,C
DOC01673,10,GP,9.61172305228446,C
DOC01674,44,GP,101.16469012134273,A
DOC01675,11,Diabetologist,18.25214368073724,B
DOC01676,79,GP,23.282588206570807,B
DOC01677,80,GP,92.8855245297814,A
DOC01678,2,Cardiologist,27.880357125305434,B
DOC01679,50,Cardiologist,7.430486188623164,C
DOC01680,12,GP,110.00636330231366,A
DOC01681,23,Cardiologist,1.0573609000005924,C
DOC01682,18,GP,112.23529357915187,A
